fight_id,current_round,kd,sig_str,sig_str_pct,total_str,td_attempt,td_pct,sub_att,rev,ctrl_sec,head,body,leg,distance,clinch,ground,total_round,method
fight31,3,"[0, 0]","[[15, 22], [6, 17]]","[68.0, 35.0]","[[28, 35], [25, 45]]","[[0, 0], [1, 4]]","[0.0, 25.0]","[0, 0]","[1, 0]","[88, 152]","[[9, 15], [4, 15]]","[[2, 2], [1, 1]]","[[4, 5], [1, 1]]","[[5, 11], [5, 15]]","[[2, 2], [0, 0]]","[[8, 9], [1, 2]]",,Decision - Split
fight33,1,"[0, 0]","[[3, 16], [9, 24]]","[18.0, 37.0]","[[17, 30], [29, 44]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 51]","[[0, 9], [3, 11]]","[[1, 5], [1, 2]]","[[2, 2], [5, 11]]","[[3, 16], [9, 24]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Split
fight33,2,"[0, 0]","[[7, 42], [13, 32]]","[16.0, 40.0]","[[12, 47], [32, 51]]","[[0, 1], [0, 3]]","[0.0, 0.0]","[0, 0]","[0, 0]","[1, 94]","[[4, 33], [6, 17]]","[[0, 5], [3, 4]]","[[3, 4], [4, 11]]","[[7, 41], [11, 30]]","[[0, 1], [2, 2]]","[[0, 0], [0, 0]]",,Decision - Split
fight33,3,"[0, 0]","[[28, 64], [17, 42]]","[43.0, 40.0]","[[30, 66], [27, 52]]","[[0, 0], [0, 2]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 76]","[[15, 50], [11, 32]]","[[9, 9], [2, 3]]","[[4, 5], [4, 7]]","[[27, 63], [15, 40]]","[[1, 1], [2, 2]]","[[0, 0], [0, 0]]",,Decision - Split
fight34,1,"[0, 0]","[[7, 21], [26, 50]]","[33.0, 52.0]","[[7, 21], [26, 50]]","[[0, 3], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[5, 7]","[[3, 14], [14, 34]]","[[3, 5], [5, 6]]","[[1, 2], [7, 10]]","[[5, 18], [26, 50]]","[[2, 3], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight34,2,"[0, 1]","[[9, 21], [30, 53]]","[42.0, 56.0]","[[10, 22], [30, 53]]","[[0, 2], [1, 1]]","[0.0, 100.0]","[0, 0]","[0, 0]","[0, 65]","[[6, 18], [15, 37]]","[[3, 3], [7, 7]]","[[0, 0], [8, 9]]","[[6, 18], [17, 35]]","[[3, 3], [4, 4]]","[[0, 0], [9, 14]]",,Decision - Unanimous
fight34,3,"[0, 1]","[[13, 29], [23, 46]]","[44.0, 50.0]","[[19, 38], [23, 46]]","[[0, 0], [1, 1]]","[0.0, 100.0]","[0, 0]","[0, 0]","[0, 31]","[[7, 19], [11, 32]]","[[4, 7], [4, 6]]","[[2, 3], [8, 8]]","[[12, 28], [19, 42]]","[[1, 1], [1, 1]]","[[0, 0], [3, 3]]",,Decision - Unanimous
fight35,1,"[0, 0]","[[22, 68], [26, 75]]","[32.0, 34.0]","[[24, 70], [26, 75]]","[[1, 1], [0, 0]]","[100.0, 0.0]","[0, 1]","[0, 0]","[9, 14]","[[12, 51], [11, 49]]","[[3, 8], [8, 16]]","[[7, 9], [7, 10]]","[[22, 68], [26, 75]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight35,2,"[0, 0]","[[30, 62], [38, 78]]","[48.0, 48.0]","[[37, 75], [48, 91]]","[[1, 1], [0, 0]]","[100.0, 0.0]","[0, 0]","[0, 0]","[121, 18]","[[17, 47], [23, 58]]","[[7, 7], [11, 16]]","[[6, 8], [4, 4]]","[[21, 51], [31, 68]]","[[2, 3], [7, 10]]","[[7, 8], [0, 0]]",,Decision - Unanimous
fight35,3,"[0, 0]","[[7, 19], [7, 18]]","[36.0, 38.0]","[[26, 41], [32, 49]]","[[2, 3], [0, 0]]","[66.0, 0.0]","[0, 0]","[0, 0]","[269, 0]","[[7, 19], [5, 15]]","[[0, 0], [2, 3]]","[[0, 0], [0, 0]]","[[2, 10], [6, 17]]","[[0, 0], [1, 1]]","[[5, 9], [0, 0]]",,Decision - Unanimous
fight36,1,"[0, 0]","[[12, 21], [21, 32]]","[57.0, 65.0]","[[17, 27], [22, 33]]","[[0, 1], [2, 2]]","[0.0, 100.0]","[0, 0]","[0, 0]","[14, 40]","[[7, 15], [6, 16]]","[[1, 1], [13, 14]]","[[4, 5], [2, 2]]","[[9, 15], [9, 20]]","[[3, 6], [7, 7]]","[[0, 0], [5, 5]]",,Decision - Unanimous
fight36,2,"[1, 0]","[[21, 52], [17, 40]]","[40.0, 42.0]","[[34, 65], [17, 40]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[43, 0]","[[16, 47], [6, 24]]","[[4, 4], [9, 13]]","[[1, 1], [2, 3]]","[[11, 39], [16, 39]]","[[5, 5], [1, 1]]","[[5, 8], [0, 0]]",,Decision - Unanimous
fight36,3,"[0, 0]","[[39, 61], [30, 47]]","[63.0, 63.0]","[[47, 71], [42, 61]]","[[0, 2], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[35, 0]","[[33, 55], [8, 21]]","[[4, 4], [21, 25]]","[[2, 2], [1, 1]]","[[21, 38], [24, 41]]","[[18, 23], [6, 6]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight38,1,"[0, 0]","[[33, 64], [36, 107]]","[51.0, 33.0]","[[33, 64], [36, 107]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[21, 50], [28, 94]]","[[11, 13], [3, 7]]","[[1, 1], [5, 6]]","[[33, 64], [36, 107]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Split
fight38,2,"[0, 0]","[[49, 104], [62, 183]]","[47.0, 33.0]","[[49, 104], [62, 183]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[39, 91], [53, 170]]","[[8, 11], [6, 10]]","[[2, 2], [3, 3]]","[[49, 104], [62, 183]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Split
fight38,3,"[0, 0]","[[53, 105], [49, 143]]","[50.0, 34.0]","[[53, 105], [51, 146]]","[[1, 5], [0, 0]]","[20.0, 0.0]","[0, 0]","[0, 0]","[49, 0]","[[43, 92], [39, 131]]","[[7, 10], [8, 10]]","[[3, 3], [2, 2]]","[[52, 104], [49, 143]]","[[1, 1], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Split
fight39,1,"[0, 0]","[[27, 64], [19, 29]]","[42.0, 65.0]","[[29, 67], [19, 29]]","[[0, 3], [0, 0]]","[0.0, 0.0]","[2, 0]","[0, 0]","[85, 0]","[[13, 46], [7, 16]]","[[6, 10], [7, 8]]","[[8, 8], [5, 5]]","[[24, 58], [19, 29]]","[[2, 5], [0, 0]]","[[1, 1], [0, 0]]",,Decision - Unanimous
fight39,2,"[0, 0]","[[26, 67], [37, 62]]","[38.0, 59.0]","[[28, 70], [37, 63]]","[[1, 2], [0, 0]]","[50.0, 0.0]","[1, 0]","[0, 0]","[36, 0]","[[19, 49], [8, 29]]","[[2, 8], [16, 20]]","[[5, 10], [13, 13]]","[[25, 65], [35, 57]]","[[1, 2], [1, 4]]","[[0, 0], [1, 1]]",,Decision - Unanimous
fight39,3,"[0, 0]","[[16, 44], [10, 27]]","[36.0, 37.0]","[[54, 99], [36, 71]]","[[0, 3], [0, 0]]","[0.0, 0.0]","[0, 1]","[0, 0]","[0, 191]","[[11, 35], [5, 22]]","[[3, 5], [3, 3]]","[[2, 4], [2, 2]]","[[14, 40], [7, 20]]","[[2, 4], [0, 0]]","[[0, 0], [3, 7]]",,Decision - Unanimous
fight40,1,"[0, 0]","[[33, 75], [27, 86]]","[44.0, 31.0]","[[34, 76], [27, 86]]","[[0, 0], [1, 3]]","[0.0, 33.0]","[0, 0]","[1, 0]","[8, 6]","[[27, 69], [21, 79]]","[[2, 2], [4, 4]]","[[4, 4], [2, 3]]","[[33, 75], [26, 82]]","[[0, 0], [1, 4]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight40,2,"[1, 0]","[[32, 64], [9, 36]]","[50.0, 25.0]","[[32, 65], [9, 36]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[10, 0]","[[28, 59], [8, 33]]","[[1, 2], [1, 2]]","[[3, 3], [0, 1]]","[[32, 64], [9, 36]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight40,3,"[0, 0]","[[60, 102], [23, 87]]","[58.0, 26.0]","[[60, 102], [23, 87]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[53, 92], [18, 82]]","[[1, 4], [5, 5]]","[[6, 6], [0, 0]]","[[60, 102], [23, 87]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight41,1,"[0, 0]","[[16, 24], [8, 15]]","[66.0, 53.0]","[[20, 29], [10, 18]]","[[1, 1], [1, 5]]","[100.0, 20.0]","[0, 0]","[0, 0]","[83, 94]","[[12, 20], [3, 8]]","[[3, 3], [4, 5]]","[[1, 1], [1, 2]]","[[14, 21], [6, 13]]","[[2, 3], [0, 0]]","[[0, 0], [2, 2]]",,Decision - Unanimous
fight41,2,"[0, 0]","[[10, 18], [6, 8]]","[55.0, 75.0]","[[23, 33], [8, 10]]","[[1, 2], [0, 3]]","[50.0, 0.0]","[0, 1]","[2, 2]","[151, 98]","[[8, 16], [5, 7]]","[[2, 2], [1, 1]]","[[0, 0], [0, 0]]","[[0, 2], [4, 6]]","[[3, 3], [2, 2]]","[[7, 13], [0, 0]]",,Decision - Unanimous
fight41,3,"[0, 0]","[[9, 14], [6, 12]]","[64.0, 50.0]","[[15, 21], [12, 21]]","[[2, 4], [0, 0]]","[50.0, 0.0]","[0, 0]","[0, 1]","[197, 47]","[[9, 14], [5, 11]]","[[0, 0], [0, 0]]","[[0, 0], [1, 1]]","[[6, 10], [3, 5]]","[[0, 0], [0, 0]]","[[3, 4], [3, 7]]",,Decision - Unanimous
fight43,1,"[0, 0]","[[21, 31], [11, 16]]","[67.0, 68.0]","[[43, 54], [27, 34]]","[[3, 5], [0, 0]]","[60.0, 0.0]","[0, 0]","[0, 0]","[191, 0]","[[19, 28], [5, 9]]","[[0, 1], [2, 3]]","[[2, 2], [4, 4]]","[[10, 18], [9, 14]]","[[5, 5], [2, 2]]","[[6, 8], [0, 0]]",,Decision - Unanimous
fight43,2,"[0, 0]","[[21, 39], [17, 28]]","[53.0, 60.0]","[[64, 90], [29, 43]]","[[1, 2], [0, 0]]","[50.0, 0.0]","[0, 0]","[0, 0]","[224, 18]","[[21, 39], [15, 24]]","[[0, 0], [2, 4]]","[[0, 0], [0, 0]]","[[4, 16], [12, 23]]","[[1, 2], [4, 4]]","[[16, 21], [1, 1]]",,Decision - Unanimous
fight43,3,"[0, 0]","[[14, 28], [13, 17]]","[50.0, 76.0]","[[88, 125], [28, 36]]","[[2, 4], [0, 0]]","[50.0, 0.0]","[0, 0]","[0, 0]","[235, 2]","[[11, 24], [11, 15]]","[[3, 4], [2, 2]]","[[0, 0], [0, 0]]","[[5, 13], [10, 14]]","[[1, 1], [0, 0]]","[[8, 14], [3, 3]]",,Decision - Unanimous
fight44,1,"[0, 0]","[[12, 28], [36, 58]]","[42.0, 62.0]","[[12, 28], [36, 58]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[2, 12], [14, 35]]","[[2, 4], [2, 2]]","[[8, 12], [20, 21]]","[[12, 28], [36, 58]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight44,2,"[0, 0]","[[32, 44], [19, 29]]","[72.0, 65.0]","[[42, 54], [51, 70]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[203, 0]","[[24, 36], [8, 17]]","[[0, 0], [5, 6]]","[[8, 8], [6, 6]]","[[9, 17], [19, 29]]","[[0, 0], [0, 0]]","[[23, 27], [0, 0]]",,Decision - Unanimous
fight44,3,"[0, 0]","[[11, 22], [4, 8]]","[50.0, 50.0]","[[21, 42], [30, 40]]","[[0, 0], [1, 1]]","[0.0, 100.0]","[0, 0]","[1, 0]","[247, 11]","[[10, 17], [2, 5]]","[[0, 0], [0, 1]]","[[1, 5], [2, 2]]","[[1, 6], [3, 7]]","[[0, 0], [0, 0]]","[[10, 16], [1, 1]]",,Decision - Unanimous
fight45,1,"[0, 0]","[[2, 5], [2, 4]]","[40.0, 50.0]","[[17, 28], [8, 10]]","[[1, 1], [0, 0]]","[100.0, 0.0]","[0, 0]","[0, 0]","[248, 0]","[[2, 5], [1, 3]]","[[0, 0], [1, 1]]","[[0, 0], [0, 0]]","[[0, 2], [2, 4]]","[[0, 0], [0, 0]]","[[2, 3], [0, 0]]",,Decision - Unanimous
fight45,2,"[0, 0]","[[9, 29], [5, 13]]","[31.0, 38.0]","[[35, 60], [14, 22]]","[[1, 1], [0, 0]]","[100.0, 0.0]","[0, 1]","[0, 0]","[245, 0]","[[9, 29], [5, 12]]","[[0, 0], [0, 1]]","[[0, 0], [0, 0]]","[[2, 9], [5, 13]]","[[1, 2], [0, 0]]","[[6, 18], [0, 0]]",,Decision - Unanimous
fight45,3,"[0, 0]","[[24, 54], [21, 51]]","[44.0, 41.0]","[[29, 62], [30, 66]]","[[0, 0], [1, 1]]","[0.0, 100.0]","[0, 0]","[0, 0]","[0, 36]","[[18, 47], [18, 45]]","[[5, 6], [0, 2]]","[[1, 1], [3, 4]]","[[24, 54], [19, 48]]","[[0, 0], [0, 0]]","[[0, 0], [2, 3]]",,Decision - Unanimous
fight47,1,"[0, 1]","[[16, 44], [25, 63]]","[36.0, 39.0]","[[16, 44], [32, 74]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 7]","[[7, 33], [18, 52]]","[[4, 5], [2, 5]]","[[5, 6], [5, 6]]","[[14, 41], [24, 60]]","[[2, 3], [1, 3]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight47,2,"[0, 0]","[[24, 66], [25, 54]]","[36.0, 46.0]","[[24, 66], [25, 57]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 5]","[[11, 51], [19, 47]]","[[2, 3], [3, 4]]","[[11, 12], [3, 3]]","[[24, 62], [24, 50]]","[[0, 4], [1, 4]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight47,3,"[0, 1]","[[16, 59], [28, 49]]","[27.0, 57.0]","[[20, 63], [30, 52]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 80]","[[11, 49], [24, 45]]","[[3, 5], [2, 2]]","[[2, 5], [2, 2]]","[[15, 57], [19, 37]]","[[1, 2], [0, 0]]","[[0, 0], [9, 12]]",,Decision - Unanimous
fight50,1,"[1, 1]","[[44, 69], [39, 68]]","[63.0, 57.0]","[[48, 73], [42, 72]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[1, 0]","[0, 0]","[15, 74]","[[29, 50], [14, 38]]","[[7, 10], [6, 11]]","[[8, 9], [19, 19]]","[[31, 50], [33, 59]]","[[8, 10], [5, 8]]","[[5, 9], [1, 1]]",,Decision - Unanimous
fight50,2,"[0, 0]","[[36, 74], [26, 61]]","[48.0, 42.0]","[[47, 87], [26, 61]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[86, 0]","[[30, 62], [13, 43]]","[[3, 8], [5, 7]]","[[3, 4], [8, 11]]","[[32, 67], [26, 60]]","[[0, 1], [0, 0]]","[[4, 6], [0, 1]]",,Decision - Unanimous
fight50,3,"[0, 0]","[[41, 70], [9, 26]]","[58.0, 34.0]","[[50, 82], [11, 32]]","[[1, 3], [0, 0]]","[33.0, 0.0]","[0, 0]","[0, 0]","[162, 0]","[[32, 59], [3, 16]]","[[8, 10], [3, 3]]","[[1, 1], [3, 7]]","[[22, 36], [9, 25]]","[[0, 0], [0, 0]]","[[19, 34], [0, 1]]",,Decision - Unanimous
fight51,1,"[0, 0]","[[10, 44], [23, 60]]","[22.0, 38.0]","[[11, 45], [23, 60]]","[[0, 2], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[2, 27], [10, 43]]","[[7, 15], [4, 7]]","[[1, 2], [9, 10]]","[[10, 42], [23, 60]]","[[0, 2], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Split
fight51,2,"[0, 0]","[[22, 66], [26, 71]]","[33.0, 36.0]","[[22, 66], [32, 77]]","[[0, 7], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[5, 9]","[[12, 53], [13, 48]]","[[7, 10], [8, 16]]","[[3, 3], [5, 7]]","[[19, 58], [26, 71]]","[[3, 8], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Split
fight51,3,"[0, 0]","[[31, 81], [30, 73]]","[38.0, 41.0]","[[32, 82], [36, 80]]","[[0, 3], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 31]","[[18, 62], [18, 53]]","[[11, 17], [10, 15]]","[[2, 2], [2, 5]]","[[31, 77], [29, 72]]","[[0, 4], [1, 1]]","[[0, 0], [0, 0]]",,Decision - Split
fight52,1,"[0, 0]","[[18, 42], [12, 34]]","[42.0, 35.0]","[[28, 54], [14, 38]]","[[0, 1], [0, 2]]","[0.0, 0.0]","[0, 0]","[0, 0]","[78, 5]","[[7, 27], [4, 23]]","[[7, 11], [6, 8]]","[[4, 4], [2, 3]]","[[12, 36], [10, 30]]","[[6, 6], [2, 4]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight52,2,"[0, 0]","[[9, 20], [1, 6]]","[45.0, 16.0]","[[41, 61], [17, 24]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[287, 0]","[[6, 16], [0, 5]]","[[1, 2], [1, 1]]","[[2, 2], [0, 0]]","[[2, 5], [1, 3]]","[[1, 1], [0, 3]]","[[6, 14], [0, 0]]",,Decision - Unanimous
fight52,3,"[0, 0]","[[18, 33], [11, 20]]","[54.0, 55.0]","[[38, 66], [27, 42]]","[[2, 2], [0, 1]]","[100.0, 0.0]","[0, 0]","[0, 0]","[166, 38]","[[9, 22], [6, 15]]","[[7, 9], [3, 3]]","[[2, 2], [2, 2]]","[[14, 25], [8, 17]]","[[2, 3], [2, 2]]","[[2, 5], [1, 1]]",,Decision - Unanimous
fight54,1,"[0, 0]","[[27, 76], [24, 65]]","[35.0, 36.0]","[[27, 76], [24, 65]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[13, 59], [7, 41]]","[[11, 14], [9, 16]]","[[3, 3], [8, 8]]","[[26, 75], [24, 65]]","[[1, 1], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Split
fight54,2,"[0, 0]","[[51, 116], [40, 89]]","[43.0, 44.0]","[[51, 116], [40, 89]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[33, 93], [23, 68]]","[[16, 21], [9, 13]]","[[2, 2], [8, 8]]","[[50, 115], [40, 89]]","[[1, 1], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Split
fight54,3,"[1, 0]","[[43, 116], [92, 191]]","[37.0, 48.0]","[[43, 116], [92, 191]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[15, 0]","[[37, 103], [73, 167]]","[[6, 13], [14, 19]]","[[0, 0], [5, 5]]","[[41, 114], [90, 188]]","[[2, 2], [2, 3]]","[[0, 0], [0, 0]]",,Decision - Split
fight55,1,"[0, 0]","[[16, 33], [4, 11]]","[48.0, 36.0]","[[18, 35], [12, 23]]","[[0, 0], [1, 3]]","[0.0, 33.0]","[0, 0]","[0, 0]","[4, 149]","[[6, 21], [4, 9]]","[[4, 6], [0, 2]]","[[6, 6], [0, 0]]","[[15, 31], [3, 8]]","[[1, 2], [1, 3]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight55,2,"[0, 0]","[[22, 33], [10, 16]]","[66.0, 62.0]","[[23, 34], [36, 48]]","[[0, 1], [6, 9]]","[0.0, 66.0]","[0, 0]","[0, 0]","[22, 161]","[[11, 21], [7, 13]]","[[9, 10], [2, 2]]","[[2, 2], [1, 1]]","[[17, 28], [4, 10]]","[[5, 5], [6, 6]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight55,3,"[0, 0]","[[17, 41], [28, 39]]","[41.0, 71.0]","[[22, 46], [37, 53]]","[[0, 0], [2, 6]]","[0.0, 33.0]","[0, 0]","[0, 0]","[4, 186]","[[12, 36], [15, 26]]","[[5, 5], [7, 7]]","[[0, 0], [6, 6]]","[[16, 40], [12, 23]]","[[1, 1], [11, 11]]","[[0, 0], [5, 5]]",,Decision - Unanimous
fight56,1,"[0, 0]","[[6, 16], [6, 19]]","[37.0, 31.0]","[[11, 22], [25, 38]]","[[0, 0], [1, 2]]","[0.0, 50.0]","[0, 0]","[0, 0]","[0, 236]","[[2, 10], [6, 19]]","[[3, 4], [0, 0]]","[[1, 2], [0, 0]]","[[6, 16], [6, 19]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Split
fight56,2,"[0, 1]","[[30, 52], [23, 56]]","[57.0, 41.0]","[[33, 55], [28, 61]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 61]","[[22, 37], [21, 53]]","[[4, 11], [1, 2]]","[[4, 4], [1, 1]]","[[30, 51], [21, 52]]","[[0, 1], [1, 2]]","[[0, 0], [1, 2]]",,Decision - Split
fight56,3,"[0, 0]","[[30, 77], [28, 75]]","[38.0, 37.0]","[[32, 79], [29, 76]]","[[0, 1], [0, 3]]","[0.0, 0.0]","[0, 0]","[0, 0]","[8, 29]","[[22, 63], [26, 72]]","[[7, 12], [1, 2]]","[[1, 2], [1, 1]]","[[29, 76], [26, 73]]","[[1, 1], [2, 2]]","[[0, 0], [0, 0]]",,Decision - Split
fight57,1,"[0, 0]","[[26, 61], [26, 63]]","[42.0, 41.0]","[[27, 62], [26, 63]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 3]","[[9, 39], [10, 41]]","[[11, 14], [5, 9]]","[[6, 8], [11, 13]]","[[24, 59], [24, 60]]","[[2, 2], [1, 2]]","[[0, 0], [1, 1]]",,Decision - Split
fight57,2,"[0, 0]","[[37, 85], [25, 77]]","[43.0, 32.0]","[[37, 85], [25, 77]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[3, 0]","[[19, 63], [11, 56]]","[[11, 15], [9, 12]]","[[7, 7], [5, 9]]","[[36, 83], [25, 76]]","[[0, 0], [0, 1]]","[[1, 2], [0, 0]]",,Decision - Split
fight57,3,"[0, 0]","[[33, 83], [42, 109]]","[39.0, 38.0]","[[33, 83], [46, 113]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 2]","[[21, 70], [19, 71]]","[[8, 9], [13, 23]]","[[4, 4], [10, 15]]","[[32, 81], [42, 108]]","[[1, 2], [0, 1]]","[[0, 0], [0, 0]]",,Decision - Split
fight58,1,"[0, 0]","[[26, 54], [20, 43]]","[48.0, 46.0]","[[31, 59], [24, 47]]","[[2, 4], [0, 0]]","[50.0, 0.0]","[0, 0]","[0, 0]","[91, 17]","[[22, 50], [9, 28]]","[[2, 2], [11, 15]]","[[2, 2], [0, 0]]","[[9, 28], [15, 38]]","[[2, 2], [1, 1]]","[[15, 24], [4, 4]]",,Decision - Split
fight58,2,"[0, 0]","[[11, 17], [17, 34]]","[64.0, 50.0]","[[27, 34], [27, 46]]","[[2, 4], [0, 0]]","[50.0, 0.0]","[0, 0]","[0, 0]","[157, 44]","[[8, 13], [12, 26]]","[[3, 4], [5, 8]]","[[0, 0], [0, 0]]","[[7, 11], [7, 23]]","[[0, 0], [1, 1]]","[[4, 6], [9, 10]]",,Decision - Split
fight58,3,"[0, 0]","[[27, 58], [28, 66]]","[46.0, 42.0]","[[30, 61], [31, 69]]","[[1, 7], [0, 0]]","[14.0, 0.0]","[0, 0]","[0, 0]","[51, 27]","[[26, 56], [20, 57]]","[[1, 2], [8, 9]]","[[0, 0], [0, 0]]","[[27, 58], [22, 58]]","[[0, 0], [2, 4]]","[[0, 0], [4, 4]]",,Decision - Split
fight59,1,"[0, 0]","[[23, 62], [23, 43]]","[37.0, 53.0]","[[25, 64], [26, 47]]","[[0, 0], [2, 3]]","[0.0, 66.0]","[0, 0]","[0, 0]","[0, 89]","[[10, 40], [8, 22]]","[[10, 19], [7, 13]]","[[3, 3], [8, 8]]","[[16, 51], [17, 35]]","[[7, 9], [5, 7]]","[[0, 2], [1, 1]]",,Decision - Unanimous
fight59,2,"[0, 0]","[[32, 63], [27, 55]]","[50.0, 49.0]","[[40, 71], [28, 56]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 56]","[[18, 42], [13, 37]]","[[10, 15], [7, 10]]","[[4, 6], [7, 8]]","[[22, 51], [21, 45]]","[[10, 12], [6, 10]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight59,3,"[0, 0]","[[29, 51], [19, 42]]","[56.0, 45.0]","[[39, 63], [35, 58]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[1, 0]","[0, 0]","[22, 111]","[[12, 30], [9, 28]]","[[12, 15], [7, 10]]","[[5, 6], [3, 4]]","[[20, 39], [14, 34]]","[[9, 12], [5, 8]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight60,1,"[0, 1]","[[3, 13], [17, 39]]","[23.0, 43.0]","[[16, 27], [38, 65]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 126]","[[1, 10], [14, 35]]","[[0, 1], [3, 4]]","[[2, 2], [0, 0]]","[[3, 13], [14, 34]]","[[0, 0], [0, 0]]","[[0, 0], [3, 5]]",,Decision - Unanimous
fight60,2,"[0, 0]","[[19, 42], [15, 39]]","[45.0, 38.0]","[[22, 45], [26, 51]]","[[1, 4], [0, 2]]","[25.0, 0.0]","[0, 0]","[0, 0]","[63, 52]","[[6, 27], [8, 31]]","[[11, 13], [6, 7]]","[[2, 2], [1, 1]]","[[10, 32], [9, 31]]","[[9, 9], [6, 8]]","[[0, 1], [0, 0]]",,Decision - Unanimous
fight60,3,"[0, 0]","[[8, 13], [2, 7]]","[61.0, 28.0]","[[49, 80], [17, 23]]","[[0, 0], [0, 3]]","[0.0, 0.0]","[0, 0]","[0, 0]","[182, 94]","[[6, 11], [1, 6]]","[[2, 2], [1, 1]]","[[0, 0], [0, 0]]","[[2, 5], [1, 6]]","[[2, 2], [1, 1]]","[[4, 6], [0, 0]]",,Decision - Unanimous
fight61,1,"[1, 0]","[[16, 34], [21, 58]]","[47.0, 36.0]","[[17, 35], [22, 60]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[6, 23]","[[7, 24], [4, 27]]","[[8, 9], [3, 10]]","[[1, 1], [14, 21]]","[[14, 31], [21, 55]]","[[2, 2], [0, 3]]","[[0, 1], [0, 0]]",,Decision - Unanimous
